state_name,county_name,votes_gop,votes_dem,total_votes,diff,per_gop,per_dem,per_point_diff
Ohio,Coshocton County,12362,3835,16333,8527,0.756872589236515,0.23480071021857588,0.5220718790179392
Ohio,Crawford County,15402,4683,20241,10719,0.7609307840521713,0.23136208685341633,0.529568697198755
Ohio,Cuyahoga County,195164,376384,575890,-181220,0.3388911076768133,0.6535692580180242,-0.31467815034121094
Ohio,Darke County,22234,4583,27000,17651,0.8234814814814815,0.16974074074074075,0.6537407407407407
Ohio,Defiance County,13302,5667,19153,7635,0.6945126089907586,0.29588054090742966,0.39863206808332896
Ohio,Delaware County,70448,61657,133357,8791,0.528266232743688,0.4623454336855208,0.06592079905816717
Ohio,Erie County,22493,16871,39737,5622,0.5660467574301029,0.42456652490122554,0.14148023252887737
Ohio,Fairfield County,51999,31695,84431,20304,0.6158756854709763,0.375395293197996,0.2404803922729803
Ohio,Fayette County,9706,2773,12571,6933,0.7720945032217007,0.22058706546814097,0.5515074377535597
Ohio,Franklin County,210830,380518,597530,-169688,0.35283584087828224,0.6368182350676953,-0.28398239418941307
Ohio,Fulton County,15893,6374,22452,9519,0.7078656689827187,0.28389453055407093,0.4239711384286478
Ohio,Gallia County,10314,2592,13000,7722,0.7933846153846154,0.19938461538461535,0.594
Ohio,Geauga County,33844,20604,54886,13240,0.616623546988303,0.375396275917356,0.24122727107094705
Ohio,Greene County,53399,35575,90031,17824,0.5931179260476946,0.3951416734235985,0.19797625262409613
Ohio,Guernsey County,13314,4154,17594,9160,0.7567352506536319,0.23610321700579745,0.5206320336478345
Ohio,Hamilton County,172365,233360,409753,-60995,0.42065585852940673,0.5695138290628745,-0.14885797053346778
Ohio,Hancock County,26052,11467,37937,14585,0.6867174526188154,0.3022642802541055,0.38445317236470994
Ohio,Hardin County,9911,2863,12893,7048,0.7687117040254402,0.22205848134646708,0.5466532226789731
Ohio,Harrison County,5484,1559,7109,3925,0.7714165142776762,0.21929947953298637,0.5521170347446899
Ohio,Henry County,10873,3905,14911,6968,0.7291932130641808,0.26188719737106836,0.4673060156931125
Ohio,Highland County,16269,3609,19984,12660,0.8141012810248198,0.1805944755804644,0.6335068054443554
Ohio,Hocking County,9679,3704,13489,5975,0.7175476314033657,0.27459411372229225,0.4429535176810735
Ohio,Holmes County,10384,1854,12335,8530,0.8418321848398865,0.15030401297122012,0.6915281718686664
Ohio,Huron County,19484,7496,27212,11988,0.7160076436866089,0.27546670586505956,0.4405409378215493
Ohio,Jackson County,11249,2953,14285,8296,0.7874693734686734,0.20672033601680084,0.5807490374518726
Ohio,Jefferson County,22317,8592,31257,13725,0.7139840675688646,0.2748824263365006,0.4391016412323639
Ohio,Knox County,23112,8698,32090,14414,0.7202243689622936,0.2710501713929573,0.4491741975693363
Ohio,Lake County,72924,54484,128535,18440,0.5673474151009452,0.42388454506554635,0.14346287003539887
Ohio,Lawrence County,20013,6514,26712,13499,0.7492138364779874,0.24386043725666368,0.5053533992213237
Ohio,Licking County,61359,32832,95045,28527,0.6455784102267347,0.3454363722447262,0.3001420379820085
Ohio,Logan County,18182,5027,23403,13155,0.7769089432978677,0.2148015211724993,0.5621074221253685
Ohio,Lorain County,83297,74207,158959,9090,0.5240156266710284,0.4668310696468901,0.05718455702413833
Ohio,Lucas County,82398,106320,190525,-23922,0.4324786773389319,0.5580370030179767,-0.12555832567904474
Ohio,Madison County,14737,5713,20668,9024,0.7130346429262628,0.27641765047416295,0.4366169924520999
Ohio,Mahoning County,61249,50636,112678,10613,0.543575498322654,0.4493867480785956,0.09418875024405832
Ohio,Marion County,19219,7902,27355,11317,0.7025772253701335,0.2888685797843173,0.41370864558581616
Ohio,Medina County,66308,39771,107017,26537,0.61960249306185,0.3716325443621107,0.24796994869973932
Ohio,Meigs County,8127,2202,10400,5925,0.7814423076923077,0.2117307692307692,0.5697115384615385
Ohio,Mercer County,19710,3865,23750,15845,0.8298947368421052,0.16273684210526315,0.6671578947368421
Ohio,Miami County,42677,15969,59176,26708,0.7211876436393132,0.2698560227119102,0.451331620927403
Ohio,Monroe County,5396,1336,6794,4060,0.7942302031204004,0.19664409773329408,0.5975861053871063
Ohio,Montgomery County,125566,126767,254715,-1201,0.4929666489998626,0.49768172270969513,-0.00471507370983254
Ohio,Morgan County,5168,1560,6782,3608,0.7620171040990859,0.23002064287820703,0.5319964612208788
Ohio,Morrow County,14609,4100,18855,10509,0.7748077433041634,0.21744895253248475,0.5573587907716786
Ohio,Muskingum County,28147,10874,39327,17273,0.7157169374729829,0.276502148651054,0.43921478882192894
Ohio,Noble County,5050,1069,6161,3981,0.819672131147541,0.17351079370232106,0.64616133744522
Ohio,Ottawa County,14872,8866,23956,6006,0.620804808816163,0.3700951744865587,0.25070963432960425
Ohio,Paulding County,7203,1987,9276,5216,0.7765200517464425,0.21420871065114275,0.5623113410952997
Ohio,Perry County,13062,3800,16991,9262,0.7687599317285622,0.22364781354834912,0.545112118180213
Ohio,Pickaway County,21607,7397,29275,14210,0.7380700256191289,0.2526729291204099,0.48539709649871904
Ohio,Pike County,9352,2793,12218,6559,0.7654280569651334,0.2285971517433295,0.5368309052218039
Ohio,Portage County,47681,34759,83181,12922,0.5732198458782655,0.4178718697779541,0.15534797610031137
Ohio,Preble County,17146,4343,21653,12803,0.7918533228651919,0.20057266891423825,0.5912806539509537
Ohio,Putnam County,16576,2996,19754,13580,0.8391211906449326,0.15166548547129696,0.6874557051736356
Ohio,Richland County,41298,16591,58358,24707,0.7076664724630728,0.2842969258713458,0.423369546591727
Ohio,Ross County,22801,9846,32930,12955,0.6924081384755542,0.29899787427877317,0.393410264196781
Ohio,Sandusky County,19311,10139,29713,9172,0.6499175445091374,0.34123111096153197,0.30868643354760544
Ohio,Scioto County,22978,8021,31179,14957,0.7369703967413964,0.25725648673786844,0.479713910003528
Ohio,Seneca County,17241,7765,25262,9476,0.6824875306784894,0.3073786715224448,0.37510885915604464
Ohio,Shelby County,20740,4350,25288,16390,0.8201518506801645,0.1720183486238532,0.6481335020563113
Ohio,Stark County,111478,71090,184158,40388,0.6053388937759967,0.3860272157603797,0.21931167801561705
Ohio,Summit County,125910,145005,273413,-19095,0.46051211902872213,0.5303515194961469,-0.06983940046742476
Ohio,Trumbull County,55983,39758,96514,16225,0.580050562612678,0.4119402366496052,0.16811032596307274
Ohio,Tuscarawas County,30652,12032,43019,18620,0.7125223738348172,0.27969036937167296,0.43283200446314424
Ohio,Union County,23982,12934,37288,11048,0.6431559751126368,0.34686762497318174,0.29628835013945504
Ohio,Van Wert County,11616,3000,14729,8616,0.7886482449589246,0.20367981533030077,0.5849684296286238
Ohio,Vinton County,4531,1169,5737,3362,0.7897856022311313,0.20376503398989015,0.586020568241241
Ohio,Warren County,91132,47128,139593,44004,0.6528407584907553,0.33761005207997535,0.31523070641077994
Ohio,Washington County,22161,8600,31000,13561,0.7148709677419355,0.27741935483870966,0.4374516129032258
Ohio,Wayne County,36764,15898,53140,20866,0.6918328942416259,0.29917199849454273,0.3926608957470831
Ohio,Williams County,13461,4644,18274,8817,0.7366203349020466,0.25413155302615736,0.48248878187588923
Ohio,Wood County,36877,30016,67565,6861,0.5458003404129357,0.4442536816399023,0.10154665877303336
Ohio,Wyandot County,8564,2731,11389,5833,0.751953639476688,0.23979278250943897,0.5121608569672491
Oklahoma,Adair County,5860,1289,7256,4571,0.8076074972436604,0.17764608599779494,0.6299614112458655
Oklahoma,Alfalfa County,1891,236,2160,1655,0.875462962962963,0.10925925925925926,0.7662037037037037
Oklahoma,Atoka County,4832,779,5662,4053,0.8534086895090074,0.13758389261744966,0.7158247968915578
Oklahoma,Beaver County,1938,158,2124,1780,0.9124293785310734,0.0743879472693032,0.8380414312617702
Oklahoma,Beckham County,6474,1093,7678,5381,0.8431883302943475,0.1423547798905965,0.700833550403751
Oklahoma,Blaine County,3054,671,3786,2383,0.8066561014263075,0.17723190702588484,0.6294241944004226
Oklahoma,Bryan County,13999,3569,17812,10430,0.7859308331461936,0.20037053671682012,0.5855602964293735
Oklahoma,Caddo County,6886,2414,9496,4472,0.7251474304970514,0.254212299915754,0.47093513058129743
Oklahoma,Canadian County,50551,21038,73074,29513,0.6917781974436872,0.2878999370501136,0.4038782603935736
Oklahoma,Carter County,14945,4277,19488,10668,0.766882183908046,0.2194683908045977,0.5474137931034483
Oklahoma,Cherokee County,11637,5826,17823,5811,0.6529203837737755,0.32688099646524155,0.32603938730853393
Oklahoma,Choctaw County,4633,944,5639,3689,0.8215995743926228,0.16740556836318496,0.6541940060294378
Oklahoma,Cimarron County,860,66,935,794,0.9197860962566844,0.07058823529411765,0.8491978609625669
Oklahoma,Cleveland County,67225,49432,119294,17793,0.5635237312857311,0.4143712173286167,0.14915251395711435
Oklahoma,Coal County,2155,345,2538,1810,0.8490937746256895,0.1359338061465721,0.7131599684791173
Oklahoma,Comanche County,20823,12823,34284,8000,0.6073678683934197,0.3740228678100572,0.23334500058336255
Oklahoma,Cotton County,2067,392,2506,1675,0.8248204309656824,0.1564245810055866,0.6683958499600957
Oklahoma,Craig County,4740,1212,6056,3528,0.7826948480845443,0.2001321003963012,0.5825627476882431
Oklahoma,Creek County,24098,6643,31312,17455,0.76960909555442,0.21215508431272356,0.5574540112416965
Oklahoma,Custer County,7693,2279,10168,5414,0.7565892997639654,0.2241345397324941,0.5324547600314713
Oklahoma,Delaware County,14407,3475,18108,10932,0.7956151977026729,0.19190413077092996,0.6037110669317429
Oklahoma,Dewey County,1984,209,2215,1775,0.8957110609480813,0.0943566591422122,0.8013544018058691
Oklahoma,Ellis County,1585,197,1812,1388,0.8747240618101545,0.108719646799117,0.7660044150110374
Oklahoma,Garfield County,16593,4849,21844,11744,0.7596136238784106,0.2219831532686321,0.5376304706097785
Oklahoma,Garvin County,9063,1802,10991,7261,0.8245837503411882,0.1639523246292421,0.6606314257119461
Oklahoma,Grady County,20378,4536,25283,15842,0.8059961238777044,0.17940908911126052,0.6265870347664438
Oklahoma,Grant County,1794,295,2125,1499,0.8442352941176471,0.1388235294117647,0.7054117647058824
Oklahoma,Greer County,1511,304,1836,1207,0.8229847494553377,0.1655773420479303,0.6574074074074074
Oklahoma,Harmon County,709,165,882,544,0.8038548752834467,0.1870748299319728,0.6167800453514739
Oklahoma,Harper County,1284,147,1451,1137,0.8849069607167471,0.10130944176430048,0.7835975189524467
Oklahoma,Haskell County,4156,718,4936,3438,0.8419773095623987,0.1454619124797407,0.696515397082658
Oklahoma,Hughes County,3744,831,4659,2913,0.8036059240180297,0.1783644558918223,0.6252414681262074
Oklahoma,Jackson County,6295,1602,8053,4693,0.7816962622625109,0.1989320750031044,0.5827641872594065
Oklahoma,Jefferson County,2020,319,2375,1701,0.8505263157894737,0.13431578947368422,0.7162105263157894
Oklahoma,Johnston County,3462,684,4230,2778,0.8184397163120567,0.16170212765957448,0.6567375886524822
Oklahoma,Kay County,12483,4136,16913,8347,0.7380713060959025,0.2445456157984982,0.49352569029740434
Oklahoma,Kingfisher County,5745,923,6754,4822,0.8506070476754516,0.13665975718092982,0.7139472904945218
Oklahoma,Kiowa County,2569,658,3278,1911,0.7837095790115924,0.200732153752288,0.5829774252593045
Oklahoma,Latimer County,3356,681,4079,2675,0.8227506741848493,0.16695268448149056,0.6557979897033587
Oklahoma,Le Flore County,15333,3184,18754,12149,0.8175855817425616,0.169777114215634,0.6478084675269276
Oklahoma,Lincoln County,12495,2712,15465,9783,0.8079534432589719,0.17536372453928226,0.6325897187196896
Oklahoma,Logan County,17748,5901,24149,11847,0.7349372644830013,0.24435794442834072,0.49057932005466065
Oklahoma,Love County,3510,689,4260,2821,0.823943661971831,0.16173708920187793,0.6622065727699531
Oklahoma,McClain County,17005,4031,21397,12974,0.7947375800345843,0.1883908959199888,0.6063466841145955
Oklahoma,McCurtain County,9485,1696,11309,7789,0.8387125298434875,0.14996905119816076,0.6887434786453268
Oklahoma,McIntosh County,6387,1937,8439,4450,0.7568432278706008,0.22952956511435005,0.5273136627562507
Oklahoma,Major County,3087,327,3478,2760,0.8875790684301322,0.09401955146635996,0.7935595169637722
Oklahoma,Marshall County,5348,1169,6589,4179,0.8116557899529518,0.17741690696615572,0.6342388829867961
Oklahoma,Mayes County,13514,3529,17374,9985,0.7778289397950962,0.20311960400598592,0.5747093357891102
Oklahoma,Murray County,4689,1080,5885,3609,0.7967714528462192,0.183517417162277,0.6132540356839422
Oklahoma,Muskogee County,16550,7400,24357,9150,0.6794761259596831,0.3038140986164142,0.3756620273432689
Oklahoma,Noble County,3853,1009,4957,2844,0.777284647972564,0.20355053459753883,0.5737341133750252
Oklahoma,Nowata County,3774,720,4561,3054,0.8274501205875905,0.1578601183950888,0.6695900021925016
Oklahoma,Okfuskee County,3080,854,3988,2226,0.7723169508525577,0.21414242728184552,0.5581745235707122
Oklahoma,Oklahoma County,143618,138769,288923,4849,0.497080537028897,0.4802975187160593,0.01678301831283768
Oklahoma,Okmulgee County,10100,3979,14349,6121,0.7038818036100076,0.27730155411526936,0.4265802494947383
Oklahoma,Osage County,14404,5867,20628,8537,0.6982741904207873,0.28441923598991664,0.4138549544308706
Oklahoma,Ottawa County,8490,2511,11178,5979,0.7595276435856146,0.2246376811594203,0.5348899624261944
Oklahoma,Pawnee County,5405,1355,6880,4050,0.7856104651162791,0.19694767441860464,0.5886627906976745
Oklahoma,Payne County,17962,10560,29279,7402,0.6134772362444073,0.3606680556029919,0.2528091806414154
Oklahoma,Pittsburg County,13841,3473,17572,10368,0.7876735715911678,0.1976439790575916,0.5900295925335761
Oklahoma,Pontotoc County,10967,3895,15174,7072,0.7227494398312904,0.25668907341505204,0.4660603664162383
Oklahoma,Pottawatomie County,20915,7266,28774,13649,0.726871481198304,0.25251963578230346,0.47435184541600056
Oklahoma,Pushmataha County,4025,616,4702,3409,0.8560187154402382,0.1310080816673756,0.7250106337728626
Oklahoma,Roger Mills County,1548,160,1733,1388,0.8932487016733988,0.09232544720138489,0.8009232544720138
Oklahoma,Rogers County,35942,10146,46902,25796,0.7663212656176709,0.2163233977229116,0.5499978678947592
Oklahoma,Seminole County,5951,1951,8044,4000,0.7398060666335157,0.24254102436598707,0.4972650422675286
Oklahoma,Sequoyah County,12491,2907,15583,9584,0.8015786433934415,0.18654944490791248,0.6150291984855291
Oklahoma,Stephens County,15092,3236,18620,11856,0.8105263157894737,0.17379162191192266,0.636734693877551
Oklahoma,Texas County,4319,793,5206,3526,0.8296196696119862,0.1523242412600845,0.6772954283519017
Oklahoma,Tillman County,2006,500,2533,1506,0.7919463087248322,0.1973943939992104,0.5945519147256217
Oklahoma,Tulsa County,145241,106105,256939,39136,0.5652742479732543,0.412957939433095,0.15231630854015932
Oklahoma,Wagoner County,28487,9330,38501,19157,0.7399028596659827,0.24233136801641517,0.4975714916495675
Oklahoma,Washington County,16836,5793,23174,11043,0.7265038405109174,0.24997842409596965,0.47652541641494783
Oklahoma,Washita County,4030,551,4652,3479,0.8662940670679278,0.11844368013757524,0.7478503869303526
Oklahoma,Woods County,2955,614,3638,2341,0.8122594832325454,0.16877405167674547,0.6434854315557998
Oklahoma,Woodward County,6231,967,7312,5264,0.8521608315098468,0.13224835886214442,0.7199124726477024
Oregon,Baker County,6984,2301,9523,4683,0.7333823374986874,0.2416255381707445,0.4917567993279429
